State,Year,Quarter,Population,Unemployment_Rate,Civilian noninstitutional population,Total Civilian Labor Force,Total Employed Civilian Labor Force,Total Unemployed Civilian Labor Force,% Civilian Labor Force Unemployed,Personal_Income,Applications,Formations,Births,GDP_Total,GDP_Accom_Food,GDP_Admin_Waste,GDP_Ag_Fish_Hunt,GDP_Arts_Recreation,GDP_Construction,GDP_Durable_Goods,GDP_Education,GDP_Finance_Insurance,GDP_Gov_Federal,GDP_Gov_Military,GDP_Gov_State_Local,GDP_Gov_Total,GDP_Healthcare_Social,GDP_Information,GDP_Management,GDP_Manufacturing,GDP_Mining_Oil_Gas,GDP_Nondurable_Goods,GDP_Other_Services,GDP_Private_Total,GDP_Prof_Tech_Services,GDP_Real_Estate,GDP_Retail,GDP_Transport_Warehousing,GDP_Utilities,GDP_Wholesale,Housing_Price_Index
Michigan,2014,1,9966147,7.97,7865838.0,4758520.0,4372954.0,385566.0,8.1,399271.8,18127,1595,27136,445677.3,11777.0,14833.4,3190.8,3339.9,15087.3,65089.2,4060.5,21432.0,6793.2,1629.2,40701.0,49123.4,37802.3,11668.2,8448.6,83053.3,1861.1,17964.1,10153.3,396553.9,34026.5,58229.3,26942.3,10737.4,10138.8,29771.9,165.43
Michigan,2014,2,9971440,7.53,7873672.0,4771145.0,4404171.0,366974.0,7.7,405466.3,18532,1710,29123,454678.4,12079.2,15072.2,3754.1,3254.7,15240.7,66971.3,4114.2,23108.3,6857.9,1629.0,40802.8,49289.7,38001.3,11914.8,9000.8,85361.5,1844.9,18390.1,10547.6,405388.7,34356.6,59121.8,27674.3,10997.2,9247.2,30697.2,167.59
Michigan,2014,3,9978449,7.0,7883951.0,4773432.0,4431365.0,342067.0,7.2,409601.4,18696,1742,30329,460997.1,12342.4,15355.3,3347.7,3240.8,15781.7,68130.6,4148.1,23285.2,6945.7,1710.2,41035.6,49691.5,38562.2,11836.3,8648.8,87066.9,1855.5,18936.4,10661.2,411305.6,35218.9,59918.7,27951.7,11339.4,9130.6,31614.4,171.03
Michigan,2014,4,9983817,6.4,7893631.0,4775586.0,4460635.0,314951.0,6.6,414728.7,17889,1662,27787,463141.1,12525.0,15360.4,3359.2,3164.4,15695.3,67941.5,4107.9,24229.6,7039.1,1757.6,41305.8,50102.6,38755.6,11733.5,9065.7,86629.3,1731.1,18687.8,10975.4,413038.5,35309.1,59774.6,28502.7,11451.4,8478.9,32189.6,173.47
Michigan,2015,1,9984381,5.9,7899956.0,4764774.0,4478524.0,286250.0,6.0,422272.8,18952,1788,27186,470410.3,12905.0,15470.2,2897.3,3151.6,15872.6,69629.1,4058.7,25050.8,7183.1,1703.6,42196.0,51082.8,39682.4,12229.7,8656.5,89252.2,1423.7,19623.1,10861.3,419327.5,35832.3,60125.5,28852.5,11767.3,9387.4,31850.6,174.93
Michigan,2015,2,9985715,5.6,7903368.0,4766275.0,4494470.0,271805.0,5.7,427616.8,18675,1653,28498,478099.0,13077.1,15529.2,3157.4,3355.5,16707.0,69319.8,4091.9,27670.2,7234.2,1689.8,42449.2,51373.1,39997.7,12261.9,9166.1,89625.2,1641.6,20305.4,11014.4,426725.9,36697.8,60409.0,28994.1,12087.1,8873.3,32369.4,178.84
Michigan,2015,3,9992547,5.23,7910441.0,4773803.0,4518278.0,255525.0,5.4,431711.8,19076,1643,30059,483214.1,13349.6,15581.9,3358.0,3239.9,16553.9,71355.7,4090.7,26871.3,7291.9,1686.6,42810.3,51788.8,40537.3,12477.3,9283.4,91747.1,1386.0,20391.4,11250.9,431425.4,37239.5,60781.2,29602.8,12473.0,9294.7,32307.1,179.55
Michigan,2015,4,10001517,4.93,7922748.0,4786771.0,4548241.0,238530.0,5.0,435538.2,18609,1612,27569,485167.3,13589.7,15683.2,3356.0,3350.7,16747.9,70890.9,4188.1,27237.0,7357.3,1690.0,42550.3,51597.5,40947.1,12629.6,9287.5,91124.8,1342.0,20233.9,11250.8,433569.7,37554.4,61390.5,29807.2,12642.6,8903.3,32537.5,183.38
Michigan,2016,1,10006914,4.9,7931529.0,4827409.0,4591001.0,236408.0,4.9,437683.4,19894,1674,27069,486347.3,13757.5,15510.7,2890.1,3313.4,17200.7,68758.6,4129.9,26931.1,7417.2,1723.9,41976.8,51118.0,41468.5,12829.4,9949.4,88936.4,1306.2,20177.8,11296.5,435229.3,38045.5,62242.8,30603.5,12596.8,9407.0,32814.0,185.64
Michigan,2016,2,10013039,5.0,7941004.0,4857719.0,4616786.0,240933.0,5.0,440216.3,19337,1642,28831,495482.4,14006.8,15580.8,2903.2,3417.0,17577.6,73890.3,4297.3,27211.5,7419.8,1731.2,42366.8,51517.8,42478.2,12842.1,9118.9,94473.2,1405.6,20582.9,11441.3,443964.6,38137.6,62789.2,30874.9,12744.2,9636.4,33028.8,188.12
Michigan,2016,3,10022809,5.0,7951819.0,4877110.0,4633567.0,243543.0,5.0,442083.3,20822,1668,29974,496139.4,14113.3,15793.0,2816.9,3524.6,17238.1,73003.8,4293.9,28041.3,7469.5,1724.5,42065.4,51259.4,42593.1,12813.1,9526.5,93365.8,1361.5,20362.0,11465.9,444879.9,38671.5,62747.3,31166.8,12640.2,9551.9,33155.1,191.83
Michigan,2016,4,10032977,5.07,7964709.0,4893430.0,4645601.0,247829.0,5.1,446245.8,19827,1465,27441,501041.2,14120.5,16248.6,2612.8,3600.8,18066.7,72524.7,4221.0,28277.6,7543.3,1709.8,42613.9,51866.9,43154.8,13111.7,9928.9,93288.2,1328.9,20763.5,11655.1,449174.3,38662.1,62620.7,31391.6,13170.0,10245.4,33468.9,195.09
Michigan,2017,1,10039066,4.7,7974986.0,4898119.0,4659222.0,238897.0,4.9,450718.2,20631,1692,26772,500362.4,14602.7,16174.2,3287.3,3412.1,18426.1,71043.5,4247.4,26130.7,7634.3,1697.4,42732.4,52064.0,43032.0,12512.5,11071.6,92093.1,1387.8,21049.6,11671.0,448298.4,39558.5,61905.3,31820.4,13440.0,9638.5,33887.2,199.13
Michigan,2017,2,10045328,4.37,7982932.0,4896887.0,4683331.0,213556.0,4.4,452948.7,20943,1654,28065,503513.7,14652.3,16537.8,3290.9,3723.9,18616.3,72894.6,4186.2,24264.4,7731.5,1690.1,43211.0,52632.6,43899.5,12489.3,11240.7,94179.8,1415.9,21285.2,11784.6,450881.1,39565.1,61822.4,31798.3,13430.5,10004.0,33979.2,202.79
Michigan,2017,3,10054003,4.6,7993782.0,4912843.0,4693473.0,219370.0,4.5,455153.9,21803,1652,29586,504987.4,14844.7,16584.4,3027.5,3833.1,18829.7,72254.2,4166.2,24312.1,7812.9,1688.1,43499.3,53000.4,43596.9,12587.3,11354.7,93886.7,1350.3,21632.5,11920.9,451987.1,40142.1,62074.8,32093.4,13432.1,9592.0,34358.0,206.27
Michigan,2017,4,10060989,4.67,8003331.0,4921385.0,4688890.0,232495.0,4.7,460758.5,21530,1601,27003,511542.5,14844.4,16832.0,2877.3,3694.7,19008.1,72846.6,4125.5,24208.4,7865.6,1688.8,44049.4,53603.8,44280.3,12514.6,12702.2,95399.2,1430.1,22552.7,12125.6,457938.7,40231.0,62957.9,32452.6,13595.9,9988.0,34670.9,209.99
Michigan,2018,1,10063411,4.4,8009740.0,4920884.0,4697980.0,222904.0,4.5,469670.3,23707,1772,26461,521749.3,15617.8,17417.8,3131.6,3975.2,19530.8,72938.5,4337.4,26145.6,7959.3,1651.3,43540.0,53150.6,44847.7,12549.7,11892.7,96820.4,1361.5,23881.9,12367.6,468598.7,41390.9,64460.1,33178.9,14448.9,9654.7,35469.5,214.84
Michigan,2018,2,10067366,4.1,8014318.0,4940831.0,4733613.0,207218.0,4.2,472331.5,23430,1658,27983,525637.3,15543.7,17523.3,3255.6,3818.0,19823.5,74575.8,4213.4,25431.5,8067.4,1660.1,44186.4,53913.9,45264.1,12645.9,11584.4,98049.0,1366.9,23473.2,12539.7,471723.4,41780.5,65296.2,33576.1,14682.0,10035.7,35294.0,217.87
Michigan,2018,3,10072979,4.0,8022204.0,4937813.0,4741552.0,196261.0,4.0,476111.7,23598,1634,28816,526969.5,15814.9,17454.5,3104.2,3747.2,19724.7,73933.5,4167.6,26830.6,8153.7,1661.4,44395.1,54210.2,45661.3,12739.3,11359.6,96869.0,1409.1,22935.5,12587.8,472759.3,41603.7,66139.7,33669.1,14682.7,9751.5,35442.8,221.14
Michigan,2018,4,10076640,4.17,8029842.0,4947469.0,4744649.0,202820.0,4.1,478718.5,23772,1636,26772,526607.0,15972.7,17434.4,3149.6,3937.1,19329.4,72356.3,4214.1,26322.3,8189.7,1734.1,44566.7,54490.6,45616.0,13074.9,11461.4,94899.9,1336.2,22543.7,12629.8,472116.5,41455.7,67096.1,33367.6,14872.4,10132.9,35813.8,224.45
Michigan,2019,1,10076035,4.2,8033345.0,4968381.0,4758116.0,210265.0,4.2,484570.7,23751,1523,25684,528735.5,15714.2,17531.3,2706.6,4352.4,19504.0,71589.6,4219.2,27117.5,8189.9,1689.1,44914.3,54793.2,45866.5,13511.9,11536.0,93851.1,1290.7,22261.5,12632.7,473942.2,41597.0,67386.5,33550.4,15110.1,10147.3,36316.7,227.39
Michigan,2019,2,10076668,4.2,8034716.0,4973183.0,4765642.0,207541.0,4.2,488639.7,23680,1618,27330,536296.1,15705.6,17435.9,2758.3,4305.7,19651.2,72195.7,4323.6,27256.9,8188.3,1688.2,45410.3,55286.8,46138.2,13915.0,11943.7,94914.8,1331.8,22719.0,12743.5,481009.2,42172.5,70177.6,34029.2,15540.8,10133.1,36531.6,230.43
Michigan,2019,3,10080070,4.07,8039972.0,4977230.0,4771284.0,205946.0,4.1,490441.2,23353,1511,28794,545306.7,15782.7,17464.2,2802.7,4507.9,20125.2,71580.6,4346.1,28340.1,8224.7,1699.8,46295.1,56219.6,46902.5,14444.8,11815.4,94955.3,1357.2,23374.7,12959.8,489087.1,42259.6,72578.1,34700.8,15916.0,10357.3,37471.2,233.27
Michigan,2019,4,10082775,3.83,8047291.0,4979874.0,4783432.0,196442.0,3.9,494626.7,24092,1516,26078,550610.8,15329.0,17394.2,2787.7,4943.2,20238.4,71959.6,4265.3,29403.1,8324.6,1709.0,47274.0,57307.7,47285.6,14469.9,11803.7,96069.2,1581.9,24109.6,13244.3,493303.2,42738.9,73536.7,34247.2,15985.1,10801.8,37177.7,237.18
Michigan,2020,1,10080520,3.77,8050672.0,4960108.0,4773316.0,186792.0,3.8,498383.3,22661,1239,25718,544877.2,13549.4,17405.0,3865.0,4530.6,20368.1,70052.1,4127.2,28860.7,8456.5,1714.0,47929.1,58099.6,46841.1,13904.1,11650.1,94151.4,1613.1,24099.3,12918.2,486777.5,41326.9,74049.1,34241.6,16113.3,10056.7,37205.9,241.87
Michigan,2020,2,10075127,18.83,8051219.0,4561790.0,3525458.0,1036332.0,22.7,564795.6,24695,1024,26568,479980.8,7692.2,13751.2,2659.5,1991.7,16795.5,53693.4,3579.5,29584.0,8627.6,1755.0,45469.6,55852.1,39567.8,13702.1,11343.8,76042.1,980.6,22348.7,10108.6,424128.7,37714.6,71574.7,31308.1,12286.0,10982.5,32464.3,242.27
Michigan,2020,3,10070179,10.47,8050170.0,4955114.0,4333964.0,621150.0,12.5,538385.6,50844,1883,27360,545279.4,12153.3,16415.4,3408.6,2966.4,21095.5,70357.3,3828.0,30025.7,9056.2,1785.9,45882.1,56724.2,47013.9,13909.6,11379.4,95363.7,1524.0,25006.4,12527.1,488555.2,41551.9,74059.3,38223.4,14589.0,10479.4,38041.7,253.15
Michigan,2020,4,10063473,7.23,8051791.0,4827190.0,4457849.0,369341.0,7.7,526515.3,34214,1632,24428,550507.9,10705.2,17239.0,3526.5,3689.0,20497.9,68728.2,3743.1,31089.6,8867.8,1816.8,46914.3,57598.9,48299.2,14502.0,12519.2,94156.1,1689.1,25427.9,12550.8,492909.0,43219.8,74578.9,36778.3,14610.0,11505.4,38009.8,263.82
Michigan,2021,1,10049852,6.23,8047163.0,4756298.0,4453065.0,303233.0,6.4,604004.5,39799,1788,23955,554021.7,11164.0,18007.9,3935.0,3779.2,21024.7,65566.5,3786.5,31157.9,8967.0,1847.4,46640.2,57454.6,47368.0,14286.8,12753.1,90485.7,1932.2,24919.2,12332.6,496567.1,42996.4,76014.9,40167.3,15147.6,12087.6,38139.6,273.46
Michigan,2021,2,10043250,6.17,8043066.0,4743530.0,4451512.0,292018.0,6.2,566117.2,40661,1651,27004,571645.3,14221.4,18399.0,5144.0,4017.9,21027.5,67901.7,4052.7,31678.5,9039.5,1866.6,48008.6,58914.7,47936.2,15225.9,12542.7,92392.0,1810.7,24490.3,12900.5,512730.6,45686.5,77015.8,41619.8,16440.9,11585.1,39033.5,283.81
Michigan,2021,3,10043978,5.7,8044801.0,4764898.0,4479044.0,285854.0,6.0,561407.9,36120,1768,28320,577869.6,16172.2,19291.8,5300.8,4341.1,21459.2,66503.3,4213.1,31551.7,9178.5,1884.8,48835.8,59899.2,47746.4,15122.9,12396.1,90987.6,1746.8,24484.2,13319.7,517970.4,46055.9,78416.4,40839.2,17528.3,12119.1,39362.1,294.31
Michigan,2021,4,10046148,4.8,8052804.0,4785852.0,4543444.0,242408.0,5.1,561493.4,34720,1733,25701,589780.9,16106.6,19927.8,5520.5,4548.0,21805.3,68811.7,4322.2,31348.6,9302.6,1914.0,47789.7,59006.3,49266.3,15617.8,11864.3,93803.8,1717.2,24992.1,13569.0,530774.7,47006.3,80104.8,42809.0,18671.9,11756.7,41008.6,303.97
Michigan,2022,1,10044702,4.33,8057566.0,4821766.0,4608424.0,213342.0,4.4,573717.2,33361,1672,24322,605578.6,16665.9,20635.6,5441.0,4709.0,23416.8,71942.6,4235.2,30009.8,9505.4,1934.0,48724.6,60164.1,49672.5,16356.1,12956.1,98263.3,1809.9,26320.7,14358.0,545414.5,49562.7,81847.8,43079.5,18970.3,11270.7,42154.2,315.45
Michigan,2022,2,10048090,4.1,8061557.0,4849649.0,4646083.0,203566.0,4.2,578402.6,35302,1722,26088,617281.6,17134.0,20712.2,6403.7,4821.7,23595.4,74182.7,4382.2,30794.7,9569.3,1947.9,48104.5,59621.7,50525.8,16380.9,13041.3,101024.1,2010.1,26841.4,14730.5,557659.9,49866.1,83042.6,44064.7,19754.2,13018.3,42357.4,322.0
Michigan,2022,3,10055983,4.0,8072736.0,4850233.0,4656197.0,194036.0,4.0,587097.5,34183,1663,26733,630329.3,17558.5,21086.6,6190.0,5313.1,23569.7,76702.8,4597.1,31725.3,9694.9,1960.8,50008.9,61664.6,51894.0,17033.8,13104.0,102895.7,1903.3,26192.9,15172.7,568664.7,50527.2,84679.3,44871.8,20014.4,13175.6,43352.5,321.73
Michigan,2022,4,10064907,4.1,8087071.0,4868539.0,4669298.0,199241.0,4.1,593071.2,35102,1734,25178,643503.2,18033.0,21469.6,6077.3,5317.8,24985.2,79125.1,4739.8,31995.0,9812.9,1967.1,49910.5,61690.4,52344.5,17725.2,13364.7,106326.1,1856.3,27201.0,15592.2,581812.8,51078.5,86961.5,46201.5,20581.7,12936.2,44226.5,323.4
Michigan,2023,1,10071049,3.9,8097396.0,4919441.0,4720935.0,198506.0,4.0,606825.7,35692,1769,24094,659344.1,19613.4,22190.0,7159.0,5563.5,25662.9,80062.1,4970.3,33263.9,10078.1,2026.9,50187.9,62293.0,53253.1,17910.8,13102.9,107197.9,2028.6,27135.7,15873.3,597051.1,53341.5,90028.3,47142.6,20978.0,12965.2,44806.1,328.8
Michigan,2023,2,10078613,3.73,8108898.0,4974341.0,4788331.0,186010.0,3.7,614368.9,37071,1775,24951,671049.8,20082.1,21994.3,6169.9,5830.7,26573.6,83850.3,5115.5,33976.1,10283.7,2037.1,51497.4,63818.1,54580.6,18126.2,13547.3,111158.4,2124.8,27308.2,15940.6,607231.8,54359.2,91878.7,47618.8,21277.6,12023.9,44853.2,336.45
Michigan,2023,3,10091581,3.97,8122680.0,5019162.0,4825889.0,193273.0,3.9,621346.8,38855,1769,25955,685108.9,20654.7,21981.8,5704.2,5891.9,27285.9,85259.3,5117.9,34713.0,10549.3,2069.8,52572.3,65191.4,55460.5,18321.5,13587.0,114597.3,2364.2,29338.0,15920.4,619917.5,55997.3,93718.3,49038.0,21086.1,12999.5,45478.1,345.76
Michigan,2023,4,10106740,4.0,8143152.0,5035168.0,4831769.0,203399.0,4.0,626111.3,36939,1659,24124,688620.5,20850.8,22024.1,5508.4,6078.5,27954.3,84866.3,5224.7,35268.0,10766.4,2078.1,53316.2,66160.6,56291.4,18685.7,13071.5,113910.6,2384.6,29044.3,16241.4,622459.8,55260.1,95213.7,49366.3,21276.8,11891.1,45957.8,353.68
Michigan,2024,1,10118820,4.07,8159145.0,5032854.0,4831787.0,201067.0,4.0,635782.7,34811,1618,24071,691456.8,21084.8,22155.9,4738.2,6123.2,28785.7,84675.8,5182.0,35549.8,10999.0,2137.7,54155.9,67292.7,57914.4,18270.1,12846.5,113464.0,1984.6,28788.2,16588.1,624164.1,55218.8,95772.7,49144.2,21157.2,12206.9,45976.9,355.24
Michigan,2024,2,10132815,4.53,8175628.0,5048143.0,4828424.0,219719.0,4.4,645435.0,33452,1590,25456,703328.8,21131.3,22511.9,5207.3,6267.5,29240.6,86898.0,5239.4,36183.8,11158.9,2164.0,54875.1,68198.0,58220.4,18679.0,13119.8,116074.0,1946.9,29176.0,16996.1,635130.8,56897.5,96933.6,49264.7,21544.3,12805.6,46866.8,363.91
Michigan,2024,3,10144716,4.97,8194144.0,5067568.0,4822770.0,244798.0,4.8,647102.8,33341,1622,25992,704424.6,21131.5,22506.0,5822.6,6282.4,28677.1,84892.4,5285.8,36206.2,11291.9,2137.2,55028.9,68458.0,59696.7,18935.9,13317.8,113790.8,1715.8,28898.4,17364.2,635966.6,57139.2,97846.2,50009.2,21633.5,11908.8,46696.8,369.79
Michigan,2024,4,10152018,5.2,8207907.0,5080292.0,4818354.0,261938.0,5.2,655066.6,33441,1674,24006,710657.5,21281.2,22534.1,6093.5,6600.8,29404.8,83790.0,5308.2,37376.7,11373.1,2169.7,56162.2,69705.1,60063.5,18783.3,13547.7,112943.3,1591.1,29153.3,17546.5,640952.4,59137.7,98536.1,49314.3,21494.2,12061.1,47334.3,370.86
Michigan,2025,1,10154508,5.4,8217535.0,5091717.0,4823476.0,268241.0,5.3,663056.8,32590,1637,24071,711619.9,21013.7,22022.1,5658.1,7001.9,29536.6,83451.3,5239.9,37327.2,11591.4,2179.7,57713.9,71485.0,61618.1,18761.0,13576.3,110474.7,1643.2,27023.4,17455.3,640134.9,57527.2,99434.3,50325.9,21770.9,12208.4,47540.1,380.21
Michigan,2025,2,10157437,5.4,8225412.0,5098096.0,4820205.0,277891.0,5.5,671344.6,34946,1777,25456,722971.7,21146.7,22173.7,5002.2,7081.5,29983.6,84023.8,5233.4,38505.1,11525.9,2216.4,58325.8,72068.2,62803.9,19003.9,13537.4,111877.1,1512.8,27853.3,17514.6,650903.6,58215.8,100612.5,51049.7,21981.8,12178.6,51489.2,380.52
Minnesota,2005,1,5119598,4.23,3912491.0,2879267.0,2756104.0,123163.0,4.3,190132.7,9717,1896,17209,240537.3,5343.3,5415.0,4434.2,1716.1,12600.3,22171.7,2084.0,22392.4,3111.1,1437.2,20375.9,24924.1,17970.1,9673.3,8354.2,35032.1,833.4,12860.4,5786.4,215613.2,13867.6,29110.3,14075.5,7159.3,2889.9,16875.5,240.18
Minnesota,2005,2,5130587,4.07,3919923.0,2880590.0,2761116.0,119474.0,4.1,192026.3,10112,1983,18253,242410.9,5448.7,5554.7,4368.3,1738.2,12669.0,22839.2,2083.3,22803.2,3113.3,1475.6,20787.8,25376.7,18220.5,9816.8,7426.8,35880.2,950.6,13040.9,5834.0,217034.2,13814.4,29479.0,14232.5,7312.6,3057.7,16343.7,243.72
Minnesota,2005,3,5141576,4.0,3929508.0,2884622.0,2769893.0,114729.0,4.0,195488.6,9471,1861,18341,248112.2,5572.1,5606.0,4170.0,1793.2,13067.3,23471.3,2160.4,23181.1,3138.4,1507.4,21037.8,25683.6,18594.2,10021.5,8191.5,37425.6,940.5,13954.3,5921.2,222428.6,13759.1,29949.3,14569.3,7585.2,3120.4,16800.6,246.9
Minnesota,2005,4,5152566,4.13,3943881.0,2881924.0,2764477.0,117447.0,4.1,196687.6,10670,2065,17116,247481.1,5560.1,5636.5,3953.5,1778.2,12825.7,23662.9,2206.7,22555.5,3198.2,1534.6,21045.4,25778.2,18779.6,9500.2,7909.5,37850.7,1151.6,14187.8,5943.1,221702.9,13977.4,29862.2,14607.9,7383.8,3366.8,16854.0,250.14
Minnesota,2006,1,5163555,4.07,3954477.0,2886343.0,2766891.0,119452.0,4.1,200409.7,10447,1754,17502,250129.0,5627.1,5841.1,4149.7,1915.1,13144.0,23211.5,2252.3,22662.2,3258.0,1405.3,21668.4,26331.7,19513.9,9297.0,7917.0,37362.8,1180.9,14151.4,5968.6,223797.4,14558.8,29546.3,14555.0,7271.8,3287.3,17746.4,250.15
Minnesota,2006,2,5174467,3.9,3963554.0,2883958.0,2770167.0,113791.0,3.9,203060.8,10398,1723,18913,254199.0,5595.1,5832.2,4367.9,2215.6,13269.2,23522.9,2299.8,21901.4,3287.6,1443.4,21362.6,26093.6,19693.0,9893.0,8371.6,38089.5,1304.1,14566.6,6008.6,228105.3,14344.4,31729.0,14485.0,7317.9,3424.9,17963.2,249.85
Minnesota,2006,3,5185379,4.0,3973826.0,2883955.0,2770834.0,113121.0,3.9,203512.8,9589,1654,19248,251741.3,5546.4,5783.7,4657.2,1905.7,12642.2,22383.0,2296.2,22025.2,3303.6,1473.1,21840.0,26616.6,20071.1,9522.1,8378.7,36483.3,1282.5,14100.3,5971.6,225124.7,14379.2,30644.9,14339.0,7401.7,3560.7,18233.2,248.2
Minnesota,2006,4,5196291,4.27,3985560.0,2898015.0,2776473.0,121542.0,4.2,206014.6,9616,1583,17862,253361.2,5637.6,5836.2,4942.7,1791.8,12756.3,22515.7,2321.1,21882.3,3283.0,1491.0,21870.7,26644.7,20080.5,10116.0,8406.2,36597.0,1177.3,14081.3,5999.9,226716.6,14555.9,31275.0,14241.2,7534.0,3496.1,18069.6,247.32
Minnesota,2007,1,5207203,4.4,3995930.0,2906601.0,2779875.0,126726.0,4.4,211614.4,10332,1623,17763,256022.5,5796.7,6160.9,4476.6,1978.3,13486.4,22071.2,2385.9,22107.1,3276.4,1529.7,22021.2,26827.3,20754.2,10392.7,8436.9,35371.0,1094.9,13299.8,5999.5,229195.2,15337.1,31778.7,14098.5,7431.1,3496.5,18612.1,249.2
Minnesota,2007,2,5217157,4.53,4005330.0,2901295.0,2772109.0,129186.0,4.5,215581.0,9971,1543,18808,261379.9,5866.6,6302.6,4754.6,1957.4,13457.2,22115.4,2452.1,22878.5,3292.8,1538.6,22111.9,26943.3,20970.5,10289.4,9736.4,36018.1,1115.7,13902.7,5993.3,234436.6,15308.8,32173.7,14290.1,8353.5,3593.2,18924.8,246.84
Minnesota,2007,3,5227110,4.7,4016067.0,2898606.0,2764167.0,134439.0,4.6,215409.5,9971,1507,19192,262340.4,5931.3,6466.5,4820.8,2007.8,13104.2,22385.0,2516.0,22257.2,3306.5,1562.6,22309.5,27178.6,21482.3,10530.3,9470.9,36095.7,1071.4,13710.7,6109.7,235161.8,15681.4,33502.3,14106.8,7506.2,3695.8,18805.1,242.74
Minnesota,2007,4,5237064,4.77,4026488.0,2897756.0,2759493.0,138263.0,4.8,218136.7,10376,1548,17972,265260.1,5996.7,6602.5,5343.4,1994.8,12731.6,22408.9,2617.4,21439.9,3275.1,1561.3,22407.2,27243.5,22043.5,10672.0,9960.0,36318.9,1121.2,13910.0,6004.5,238016.6,16285.4,34474.7,14420.7,7514.9,3582.4,18892.0,236.8
Minnesota,2008,1,5247018,4.73,4035388.0,2896509.0,2760340.0,136169.0,4.7,223770.6,9688,1283,17858,267769.6,5956.0,6571.9,6717.2,2127.2,12335.4,22431.1,2673.6,19414.9,3271.9,1507.2,23332.6,28111.8,21991.9,10670.5,12006.0,36095.5,1206.8,13664.4,6032.8,239657.8,16555.0,34497.2,14099.3,7671.5,3584.8,19450.1,232.9
Minnesota,2008,2,5255564,5.13,4043380.0,2902483.0,2758681.0,143802.0,5.0,227867.2,9610,1264,18703,268220.4,5886.7,6568.6,6619.3,2041.0,11685.0,23398.1,2729.0,19308.5,3268.3,1528.5,23576.3,28373.1,22360.1,10927.7,10127.0,37523.4,1543.3,14125.3,6012.2,239847.2,16771.2,35143.3,14395.7,7441.2,3737.9,19026.3,225.88
Minnesota,2008,3,5264110,5.63,4052960.0,2920199.0,2759975.0,160224.0,5.5,227407.6,9899,1308,18714,272703.8,5987.5,6672.3,6351.4,2100.8,11535.5,23796.7,2833.7,18211.3,3288.7,1549.1,23854.2,28692.0,23063.4,11498.9,11559.3,38378.4,1772.7,14581.6,6101.3,244011.9,17301.6,34994.2,14389.6,7602.1,4056.3,19601.6,221.84
Minnesota,2008,4,5272657,6.3,4062629.0,2931706.0,2756646.0,175060.0,6.0,223088.4,9763,1231,17146,266392.2,5928.1,6520.6,6003.5,2383.5,10976.5,23592.5,2940.9,14791.5,3303.6,1558.3,23694.0,28555.9,23239.8,10873.1,10300.4,37568.6,1414.8,13976.0,6057.5,237836.3,17138.3,35150.1,14200.3,9246.5,4099.8,19002.6,214.07
Minnesota,2009,1,5281203,7.37,4070394.0,2931558.0,2725860.0,205698.0,7.0,216236.4,13118,1370,17081,261668.0,5830.9,6292.0,4100.8,2149.1,10319.8,21987.1,3101.2,18748.2,3353.1,1589.0,23816.1,28758.2,23782.6,10742.1,9186.9,36136.9,1084.0,14149.8,6002.8,232909.8,16544.2,34781.9,14088.5,7503.0,3818.6,18696.2,216.73
Minnesota,2009,2,5286116,7.87,4077478.0,2934072.0,2704120.0,229952.0,7.8,216058.0,11042,1170,18106,260851.5,5810.1,6095.6,4268.3,2047.4,9996.3,21518.6,3149.7,20105.2,3464.3,1602.8,23782.9,28850.0,23926.6,10715.6,8544.2,36424.2,781.0,14905.6,5970.1,232001.6,16084.1,34311.5,13887.4,7308.1,4083.8,18492.3,213.25
Minnesota,2009,3,5291028,7.83,4086076.0,2932085.0,2700931.0,231154.0,7.9,215052.6,10403,1157,18400,261610.9,5851.1,6041.4,4506.7,2016.1,9837.5,20727.8,3139.0,20385.2,3448.7,1597.3,24026.4,29072.4,23908.7,10676.9,9132.1,36120.4,926.0,15392.5,5904.4,232538.5,15847.4,34413.5,13851.5,7365.8,4159.9,18454.9,209.78
Minnesota,2009,4,5295940,7.73,4095204.0,2924126.0,2696903.0,227223.0,7.8,217994.6,9786,1125,17059,266384.8,5902.1,6124.7,4985.3,2123.6,9739.4,21334.6,3176.9,20030.1,3484.1,1610.6,24480.0,29574.7,24005.1,11110.4,9889.2,36730.2,1414.2,15395.6,5947.4,236810.1,15702.2,34453.0,14383.5,7460.9,4310.4,19321.6,210.09
Minnesota,2010,1,5300853,7.63,4101999.0,2932713.0,2706708.0,226005.0,7.7,218920.0,9901,1070,16662,266784.8,5901.1,6396.2,5009.6,2209.7,9080.5,21089.0,3224.7,20292.3,3583.6,1622.6,24016.3,29222.5,23854.1,10850.0,10282.0,35399.6,1999.7,14310.6,5775.3,237562.4,16000.1,34595.5,14675.4,7522.4,4446.0,20048.1,207.29
Minnesota,2010,2,5307995,7.33,4108452.0,2942764.0,2723570.0,219194.0,7.4,223780.6,10257,1180,17502,271409.6,6088.4,6659.6,5134.4,2157.2,8855.2,22374.2,3294.7,19695.4,3486.8,1635.7,24382.9,29505.4,24429.9,11187.1,10826.9,36626.8,2526.7,14252.5,5862.1,241904.2,16105.5,35257.8,15098.9,7793.6,4412.7,19891.3,208.33
